comment_id,comment_text,video_title,channel_name,likes,reply_count,published_date,vader_compound,tb_polarity,tb_subjectivity,sentiment_label,language_detected
CMT01717,"Incredible work, keep it up! You are the best! Thanks! 💯",Reinforcement Learning Guide,Telusko,2,0,2025-01-13 12:34:00,0.635,0.298,0.2054,Positive,English
CMT01718,"This video deserves way more views, so underrated! Please reply. 🙌",Neural Networks Tutorial,StatQuest,59,6,2025-06-22 13:36:00,0.2812,0.9385,0.3666,Positive,English
CMT01719,Will come back to this later when I need it. Great work. 💭,SQL for Data Analysis,CampusX,20,3,2024-06-16 10:14:00,0.028,-0.0395,0.8715,Neutral,Hinglish
CMT01720,"Best channel on YouTube for learning, period! 😊",SQL for Data Analysis,freeCodeCamp,13,7,2024-07-20 20:10:00,0.3468,0.4345,0.1586,Positive,English
CMT01721,"The explanation is crystal clear, thank you so much! 👍",Data Science with Pandas,3Blue1Brown,7,1,2024-07-22 16:30:00,0.7621,0.7737,0.2547,Positive,English
CMT01722,This really helped me understand the topic perfectly! Great work. 🎉,SQL for Data Analysis,CampusX,6,0,2024-10-04 15:27:00,0.8117,0.8592,0.1205,Positive,Tamil
CMT01723,"Wow this is so good, subscribing right now! 🔥",SQL for Data Analysis,StatQuest,18,10,2024-03-19 19:04:00,0.778,0.3495,0.7291,Positive,Hinglish
CMT01724,The video covers the basic points. Keep it up! 🤔,Deep Learning Explained,CodeBasics,0,1,2024-03-21 08:22:00,0.0283,0.038,0.4068,Neutral,English
CMT01725,The audio quality is so bad I cannot even hear properly. Great work. 😡,Web Development with Flask,Telusko,11,11,2024-03-21 23:47:00,-0.4652,-0.6637,0.7462,Negative,English
CMT01726,"Best channel on YouTube for learning, period! Keep it up! 🔥",Python Tutorial for Beginners,freeCodeCamp,3,3,2024-01-03 01:18:00,0.4189,0.3975,0.109,Positive,English
CMT01727,"Boring and repetitive, just reading the slides word by word. 🤦",Deep Learning Explained,Programming with Mosh,7,8,2024-06-02 05:05:00,-0.1508,-0.8886,0.7434,Negative,English
CMT01728,Finally someone explained this topic correctly! Thanks! 😊,Computer Vision with OpenCV,3Blue1Brown,285,34,2025-02-12 21:17:00,0.42,0.2023,0.6027,Positive,Hindi
CMT01729,"I watched this three times, so informative! Great work. 💯",Data Science with Pandas,Programming with Mosh,84,44,2024-12-12 02:57:00,0.5521,0.0618,0.4057,Positive,Hindi
CMT01730,Why does this have so many likes? It is garbage. 😒,Neural Networks Tutorial,CodeBasics,9,3,2024-02-26 06:38:00,-0.1751,-0.3137,0.8884,Negative,English
CMT01731,Not sure if this matches what I was looking for. Keep it up! 🤷,Python Tutorial for Beginners,Telusko,1,2,2025-05-09 01:38:00,0.0326,0.032,0.2346,Neutral,Hindi
CMT01732,"Best channel on YouTube for learning, period! Thanks! 🎉",Machine Learning Crash Course,Sentdex,48,12,2024-05-28 12:24:00,0.1371,0.8471,0.1802,Positive,English
CMT01733,"Absolutely brilliant explanation, 10 out of 10! Thanks! 💯",Data Science with Pandas,Sentdex,37,7,2025-02-16 01:18:00,0.5772,0.3758,0.8954,Positive,Hindi
CMT01734,The video is around 15 minutes long. 📌,Python Tutorial for Beginners,freeCodeCamp,2,3,2024-10-06 11:45:00,-0.0386,-0.0219,0.3228,Neutral,English
CMT01735,"Terrible explanation, I understand nothing after watching this. 💀",Deep Learning Explained,Sentdex,1,1,2024-03-06 09:24:00,-0.1783,-0.355,0.6967,Negative,Hinglish
CMT01736,I have been struggling with this for days and you explained it so simply! Keep it up! 🙌,Neural Networks Tutorial,CodeBasics,108,26,2024-07-03 07:20:00,0.592,0.4502,0.6625,Positive,Hinglish
CMT01737,Subscribed to the channel a while ago. 🤷,Computer Vision with OpenCV,CampusX,2,0,2024-05-12 11:31:00,-0.0214,-0.0389,0.7504,Neutral,English
CMT01738,Finally someone explained this topic correctly! Keep it up! 😊,Deep Learning Explained,TechWithTim,10,6,2025-02-09 07:27:00,0.5359,0.096,0.7634,Positive,English
CMT01739,"Perfect explanation, exactly what I was looking for! Great work. 💯",Python Tutorial for Beginners,Programming with Mosh,22,17,2024-05-03 00:55:00,0.8839,0.1333,0.2731,Positive,English
CMT01740,This really helped me understand the topic perfectly! Thanks! 😊,Web Development with Flask,CodeBasics,26,0,2024-09-25 10:10:00,0.1052,0.7537,0.6508,Positive,Tamil
CMT01741,Third video I watched on this topic today. 💭,Reinforcement Learning Guide,CodeBasics,8,6,2024-02-12 01:39:00,-0.0026,0.0078,0.6733,Neutral,English
CMT01742,"I watched this three times, so informative! Great work. 🙌",Web Development with Flask,CampusX,66,17,2024-05-20 01:20:00,0.3779,0.824,0.3287,Positive,Hinglish
CMT01743,"Your teaching style is wonderful, please make more videos! 🔥",Computer Vision with OpenCV,TechWithTim,73,40,2024-05-03 22:35:00,0.9202,0.2639,0.5762,Positive,English
CMT01744,"Outstanding content, very well explained! Great work. 🎉",Neural Networks Tutorial,StatQuest,0,0,2024-06-20 19:50:00,0.3164,0.847,0.6487,Positive,English
CMT01745,"This changed my life, thank you from the bottom of my heart! 💯",Deep Learning Explained,StatQuest,26,3,2025-03-06 04:19:00,0.0992,0.7144,0.5334,Positive,English
CMT01746,"I watched this three times, so informative! Keep it up! 💯",Python Tutorial for Beginners,CodeBasics,32,12,2024-12-27 02:23:00,0.8619,0.1966,0.5032,Positive,English
CMT01747,"Outstanding content, very well explained! ❤️",Machine Learning Crash Course,StatQuest,0,1,2024-04-06 10:27:00,0.69,0.1145,0.1432,Positive,English
CMT01748,"This is misleading information, do not trust this. Thanks! 👎",Deep Learning Explained,Programming with Mosh,3,2,2024-11-10 14:36:00,-0.8688,-0.7571,0.3123,Negative,Hindi
CMT01749,Subscribed to the channel a while ago. 😶,SQL for Data Analysis,Programming with Mosh,7,0,2024-11-22 23:29:00,-0.0229,0.0144,0.1985,Neutral,Hindi
CMT01750,Not sure if this matches what I was looking for. 🤷,Natural Language Processing Basics,StatQuest,0,0,2025-03-15 10:24:00,0.011,0.0025,0.8081,Neutral,Hinglish
CMT01751,"Absolutely brilliant explanation, 10 out of 10! Keep it up! 🙌",Computer Vision with OpenCV,TechWithTim,38,23,2025-04-24 01:49:00,0.7207,0.5202,0.2486,Positive,English
CMT01752,"Nothing new here, just copied from other videos. Thanks! 🤦",Python Tutorial for Beginners,Sentdex,2,1,2024-06-16 00:38:00,-0.2368,-0.9157,0.3879,Negative,English
CMT01753,"Wow this is so good, subscribing right now! Thanks! 🙌",Data Science with Pandas,KrishNaik,0,1,2024-10-23 08:02:00,0.6988,0.6235,0.2488,Positive,Hinglish
CMT01754,This really helped me understand the topic perfectly! Keep it up! 🙌,Reinforcement Learning Guide,Programming with Mosh,13,10,2024-07-10 08:10:00,0.8165,0.938,0.4514,Positive,English
CMT01755,First comment from my side on this channel. 😶,Data Science with Pandas,TechWithTim,18,4,2024-09-01 21:11:00,-0.0221,0.0028,0.1174,Neutral,English
CMT01756,"This is the worst video I have ever seen, waste of time. Thanks! 😤",Computer Vision with OpenCV,CampusX,16,9,2024-05-21 06:19:00,-0.9287,-0.414,0.4957,Negative,English
CMT01757,This video is way too long and covers nothing useful. Great work. 🚫,Web Development with Flask,Sentdex,32,21,2024-10-02 22:21:00,-0.1539,-0.9914,0.2015,Negative,English
CMT01758,This topic was covered in my class too. Thanks! 🤔,Computer Vision with OpenCV,KrishNaik,3,0,2024-01-31 00:45:00,-0.0141,0.0055,0.7659,Neutral,English
CMT01759,"Wow this is so good, subscribing right now! Thanks! 👍",SQL for Data Analysis,freeCodeCamp,5,3,2025-04-23 06:13:00,0.2232,0.7704,0.8514,Positive,English
CMT01760,"Terrible explanation, I understand nothing after watching this. 🤦",SQL for Data Analysis,TechWithTim,7,7,2024-01-04 06:35:00,-0.0924,-0.6183,0.3892,Negative,English
CMT01761,The slides are visible and readable. Thanks! 🙄,Natural Language Processing Basics,Sentdex,3,0,2025-04-29 22:19:00,0.0091,-0.0264,0.6823,Neutral,English
CMT01762,"Amazing quality content, you are a legend! Keep it up! 👍",SQL for Data Analysis,StatQuest,93,8,2025-01-15 18:59:00,0.4948,0.7707,0.1019,Positive,English
CMT01763,"Best tutorial I have ever watched, very helpful! ✨",Neural Networks Tutorial,CampusX,5,3,2024-03-13 09:36:00,0.2804,0.4346,0.4583,Positive,English
CMT01764,Loved the way you explained with examples! Please reply. ❤️,Reinforcement Learning Guide,freeCodeCamp,33,34,2024-10-11 19:50:00,0.2463,0.5466,0.1619,Positive,Hinglish
CMT01765,"Terrible explanation, I understand nothing after watching this. Great work. 😒",Python Tutorial for Beginners,CampusX,1,2,2024-07-31 04:52:00,-0.4361,-0.4108,0.4336,Negative,English
CMT01766,"Wow this is so good, subscribing right now! Keep it up! 🎉",Machine Learning Crash Course,CodeBasics,19,3,2024-06-09 22:35:00,0.7506,0.9766,0.5686,Positive,English
CMT01767,"Incredible work, keep it up! You are the best! Thanks! ✨",Natural Language Processing Basics,TechWithTim,66,0,2024-03-15 05:43:00,0.3598,0.3239,0.4603,Positive,Hindi
CMT01768,First comment from my side on this channel. Keep it up! 🙄,Natural Language Processing Basics,CodeBasics,3,1,2024-12-15 12:45:00,-0.029,-0.0246,0.4689,Neutral,English
CMT01769,"Perfect explanation, exactly what I was looking for! Thanks! 👍",SQL for Data Analysis,Telusko,23,20,2025-05-09 01:21:00,0.7779,0.55,0.6258,Positive,English
CMT01770,"Best tutorial I have ever watched, very helpful! ❤️",Natural Language Processing Basics,Programming with Mosh,25,20,2025-01-13 12:19:00,0.4114,0.1232,0.474,Positive,Hinglish
CMT01771,"This gave me a headache, the explanation is so confusing. Please reply. 😒",Neural Networks Tutorial,freeCodeCamp,6,4,2025-01-31 06:56:00,-0.6221,-0.2846,0.6426,Negative,English
CMT01772,This topic was covered in my class too. 🤔,Computer Vision with OpenCV,TechWithTim,7,2,2025-03-03 02:24:00,-0.0277,-0.0084,0.4206,Neutral,English
CMT01773,"This video deserves way more views, so underrated! Great work. 💯",Web Development with Flask,freeCodeCamp,111,42,2025-06-19 12:20:00,0.8968,0.7458,0.3622,Positive,Tamil
CMT01774,Subscribed to the channel a while ago. Keep it up! 🙄,Neural Networks Tutorial,CampusX,15,0,2024-01-08 01:24:00,-0.032,0.0373,0.519,Neutral,English
CMT01775,I noticed the thumbnail was a bit different. 🙄,Python Tutorial for Beginners,3Blue1Brown,7,1,2025-02-28 12:22:00,0.0247,0.0285,0.3043,Neutral,English
CMT01776,"This is pure gold, thank you for sharing! Great work. 🙌",Python Tutorial for Beginners,CodeBasics,18,6,2024-07-25 16:26:00,0.8599,0.297,0.8297,Positive,English
CMT01777,"Clickbait title, the video has nothing to do with it. 😡",Machine Learning Crash Course,freeCodeCamp,11,0,2024-09-08 13:12:00,-0.2037,-0.2204,0.1365,Negative,Hinglish
CMT01778,Just here to understand the basics. 🤷,Data Science with Pandas,TechWithTim,2,2,2024-02-19 17:39:00,-0.0277,-0.023,0.6887,Neutral,English
CMT01779,Just here to understand the basics. Please reply. 😐,Neural Networks Tutorial,Sentdex,1,2,2025-05-02 19:31:00,0.0197,-0.023,0.7944,Neutral,Hinglish
CMT01780,"This is pure gold, thank you for sharing! 🎉",Deep Learning Explained,3Blue1Brown,91,24,2024-10-03 16:00:00,0.3664,0.1952,0.3391,Positive,English
CMT01781,Finally someone explained this topic correctly! Please reply. 😊,Web Development with Flask,freeCodeCamp,1,2,2024-08-16 18:16:00,0.7567,0.5175,0.6415,Positive,English
CMT01782,The video covers the basic points. 🤷,Data Science with Pandas,Programming with Mosh,11,4,2024-10-03 04:41:00,-0.0364,0.0126,0.7975,Neutral,English
CMT01783,Subscribed to the channel a while ago. Great work. 👀,Computer Vision with OpenCV,CampusX,3,4,2024-01-18 14:12:00,0.0329,0.008,0.7755,Neutral,English
CMT01784,Loved the way you explained with examples! Great work. 🙌,Computer Vision with OpenCV,StatQuest,50,29,2025-01-06 19:23:00,0.7495,0.6817,0.8645,Positive,English
CMT01785,"Perfect explanation, exactly what I was looking for! Thanks! 👍",Python Tutorial for Beginners,Telusko,53,33,2024-05-12 19:20:00,0.8954,0.7509,0.7294,Positive,English
CMT01786,"This gave me a headache, the explanation is so confusing. 😤",Deep Learning Explained,CodeBasics,22,13,2024-02-01 23:41:00,-0.8903,-0.6007,0.3885,Negative,Hinglish
CMT01787,"This gave me a headache, the explanation is so confusing. Great work. 🚫",Computer Vision with OpenCV,KrishNaik,10,1,2025-03-30 06:44:00,-0.8342,-0.601,0.102,Negative,English
CMT01788,I have seen similar content before. Great work. 🤔,Machine Learning Crash Course,Telusko,4,0,2025-04-24 17:32:00,0.0126,0.0114,0.2197,Neutral,Tamil
CMT01789,Subscribed to the channel a while ago. Please reply. 🤷,Computer Vision with OpenCV,Programming with Mosh,0,0,2025-03-06 04:15:00,0.0257,0.0051,0.2068,Neutral,Hindi
CMT01790,"This changed my life, thank you from the bottom of my heart! Thanks! 😊",Data Science with Pandas,KrishNaik,36,30,2024-02-27 01:45:00,0.1619,0.6434,0.75,Positive,Tamil
CMT01791,"This is pure gold, thank you for sharing! 🙌",Computer Vision with OpenCV,CampusX,8,7,2025-04-02 18:20:00,0.8705,0.7287,0.6626,Positive,English
CMT01792,I noticed the thumbnail was a bit different. Please reply. 🤔,Computer Vision with OpenCV,Programming with Mosh,6,0,2025-04-08 23:13:00,-0.0003,-0.0149,0.4702,Neutral,English
CMT01793,"Boring and repetitive, just reading the slides word by word. Great work. 🤦",Computer Vision with OpenCV,Programming with Mosh,7,6,2024-06-20 12:52:00,-0.5255,-0.9448,0.5399,Negative,English
CMT01794,"The worst channel I have ever subscribed to, unsubscribing now. 💀",SQL for Data Analysis,StatQuest,11,1,2024-06-03 07:37:00,-0.6036,-0.5011,0.4193,Negative,English
CMT01795,"Best channel on YouTube for learning, period! Please reply. 🔥",Computer Vision with OpenCV,Sentdex,2,1,2025-06-19 20:24:00,0.0762,0.8572,0.7779,Positive,Tamil
CMT01796,This video is way too long and covers nothing useful. 🚫,Neural Networks Tutorial,StatQuest,0,0,2024-05-01 01:29:00,-0.2234,-0.9748,0.5689,Negative,English
CMT01797,Third video I watched on this topic today. Thanks! 💭,Natural Language Processing Basics,Telusko,6,6,2024-11-07 19:57:00,0.0044,-0.009,0.4633,Neutral,English
CMT01798,"Terrible explanation, I understand nothing after watching this. Please reply. ❌",Deep Learning Explained,KrishNaik,0,1,2024-12-28 22:28:00,-0.5945,-0.6885,0.1106,Negative,English
CMT01799,"Incredible work, keep it up! You are the best! ❤️",Web Development with Flask,3Blue1Brown,3,2,2024-02-13 21:54:00,0.77,0.8479,0.7141,Positive,English
CMT01800,Subscribed to the channel a while ago. Please reply. 📌,Reinforcement Learning Guide,KrishNaik,0,1,2024-10-13 08:02:00,-0.0298,-0.0325,0.3489,Neutral,English
CMT01801,"The explanation is crystal clear, thank you so much! 🙌",Machine Learning Crash Course,CodeBasics,156,14,2024-11-26 01:12:00,0.3427,0.3431,0.4205,Positive,English
CMT01802,Finally someone explained this topic correctly! 🔥,Python Tutorial for Beginners,Programming with Mosh,66,40,2025-03-24 14:39:00,0.82,0.7876,0.4571,Positive,English
CMT01803,"Your teaching style is wonderful, please make more videos! Keep it up! ✨",Computer Vision with OpenCV,CampusX,21,8,2025-02-25 15:36:00,0.806,0.6462,0.7482,Positive,English
CMT01804,I noticed the thumbnail was a bit different. 🙄,Machine Learning Crash Course,StatQuest,1,0,2024-05-17 19:20:00,0.0181,-0.0058,0.4838,Neutral,Tamil
CMT01805,Why does this have so many likes? It is garbage. Great work. 🚫,SQL for Data Analysis,CodeBasics,4,4,2024-05-30 21:28:00,-0.1735,-0.6627,0.2868,Negative,English
CMT01806,I have seen similar content before. Great work. 🤔,Computer Vision with OpenCV,3Blue1Brown,7,4,2024-06-16 07:14:00,0.0169,-0.0291,0.24,Neutral,English
CMT01807,Subscribed to the channel a while ago. Please reply. 🙄,Deep Learning Explained,Programming with Mosh,5,3,2025-02-02 00:29:00,-0.0345,-0.0122,0.8283,Neutral,English
CMT01808,"Average video, serves its purpose. Great work. 🤔",Reinforcement Learning Guide,3Blue1Brown,1,2,2024-10-17 20:05:00,0.0167,-0.0089,0.8373,Neutral,English
CMT01809,"Not helpful at all, I had to go elsewhere to understand. Great work. 😡",Python Tutorial for Beginners,CodeBasics,1,0,2024-03-19 16:42:00,-0.882,-0.9395,0.1752,Negative,Hinglish
CMT01810,"Your teaching style is wonderful, please make more videos! Great work. 🎉",SQL for Data Analysis,StatQuest,5,5,2024-02-29 22:37:00,0.8878,0.1439,0.3041,Positive,Hinglish
CMT01811,"The worst channel I have ever subscribed to, unsubscribing now. Please reply. 💀",Data Science with Pandas,Telusko,10,6,2024-10-22 21:40:00,-0.7195,-0.3009,0.8975,Negative,English
CMT01812,The video is around 15 minutes long. 😶,Python Tutorial for Beginners,Programming with Mosh,7,6,2024-07-10 03:35:00,-0.006,0.0282,0.8126,Neutral,English
CMT01813,"Incredible work, keep it up! You are the best! Keep it up! 💯",Neural Networks Tutorial,Sentdex,15,0,2024-05-22 10:47:00,0.6138,0.4087,0.4153,Positive,English
CMT01814,"Best tutorial I have ever watched, very helpful! Thanks! 👍",Deep Learning Explained,CampusX,1,2,2024-02-10 02:57:00,0.1764,0.8566,0.8909,Positive,Hindi
CMT01815,The video covers the basic points. Please reply. 😶,Python Tutorial for Beginners,Sentdex,0,1,2025-04-08 19:04:00,-0.0223,-0.0063,0.3619,Neutral,Hinglish
CMT01816,Finally someone explained this topic correctly! Thanks! 👍,Deep Learning Explained,3Blue1Brown,171,4,2025-04-13 09:54:00,0.1631,0.3291,0.4164,Positive,English
CMT01817,The video is around 15 minutes long. 😐,Computer Vision with OpenCV,StatQuest,1,0,2025-05-16 04:24:00,0.0295,-0.0098,0.2745,Neutral,Hinglish
